year,cc,ex.rate
2014,AMD,0.00240441069571344
2015,AMD,0.00209234097722812
2016,AMD,0.00208118968427725
2017,AMD,0.00207152745092859
2018,AMD,0.00207045496660731
2019,AMD,0.00208143331946523
2020,AMD,0.00202087464299932
2021,AMD,0.00195647184993298
2022,AMD,0.00194111848832783
2023,AMD,0.00191751266859984
2024,AMD,0.00189198414230518
2025,AMD,0.00186559483625762
1980,AUD,1.13950881126721
1981,AUD,1.14931064828395
1982,AUD,1.01739376832285
1983,AUD,0.902376982707816
1984,AUD,0.879574458574526
1985,AUD,0.700797165633304
1986,AUD,0.6708738870865
1987,AUD,0.700854700854701
1988,AUD,0.784094465372356
1989,AUD,0.792316704216286
1990,AUD,0.781148172571299
1991,AUD,0.779073376724937
1992,AUD,0.735275248799716
1993,AUD,0.680418982471141
1994,AUD,0.731662723612668
1995,AUD,0.741496358523643
1996,AUD,0.782935634312839
1997,AUD,0.744060639441865
1998,AUD,0.629398117142011
1999,AUD,0.645329523689912
2000,AUD,0.582283836780429
2001,AUD,0.517617298657972
2002,AUD,0.543879185514564
2003,AUD,0.651848137968528
2004,AUD,0.736579068674568
2005,AUD,0.76384220767734
2006,AUD,0.75335075404019
2007,AUD,0.838560825216522
2008,AUD,0.855264863743615
2009,AUD,0.791303796766451
2010,AUD,0.919499586465447
2011,AUD,1.0322122882399
2012,AUD,1.03579966602203
2013,AUD,0.968426665101978
2014,AUD,0.90269560477677
2015,AUD,0.752612431302732
2016,AUD,0.74388867354969
2017,AUD,0.766773178840909
2018,AUD,0.748140524148969
2019,AUD,0.695424318205063
2020,AUD,0.688369559835619
2021,AUD,0.739264139156073
2022,AUD,0.73679184330303
2023,AUD,0.739345194244518
2024,AUD,0.738717627464185
2025,AUD,0.735011361723263
1992,AZN,238.6
1993,AZN,42.2258064516129
1994,AZN,3.18476727785614
1995,AZN,1.13261480787254
1996,AZN,1.16288433382138
1997,AZN,1.25490816972768
1998,AZN,1.29227053140097
1999,AZN,1.21350993377483
2000,AZN,1.11763459092836
2001,AZN,1.02990970654628
2002,AZN,1.02787398977404
2003,AZN,1.01804953127186
2004,AZN,1.01781946072685
2005,AZN,1.05988980276292
2006,AZN,1.1216792915822
2007,AZN,1.16674306265647
2008,AZN,1.22029548795376
2009,AZN,1.24400314589068
2010,AZN,1.24603791357589
2011,AZN,1.26704043623517
2012,AZN,1.27296142042964
2013,AZN,1.27462101680932
2014,AZN,1.27495170637476
2015,AZN,0.934976094152262
2016,AZN,0.626065370293753
2017,AZN,0.588231112627598
2018,AZN,0.588236028567148
2019,AZN,0.588239615087964
2020,AZN,0.588228650487767
2021,AZN,0.588239905919247
2022,AZN,0.588233831773378
2023,AZN,0.588240167591815
2024,AZN,0.588228660358847
2025,AZN,0.588238455007577
1980,BIF,0.0111168260351156
1981,BIF,0.0111096133540024
1982,BIF,0.0111138290065619
1983,BIF,0.0107567667454459
1984,BIF,0.00834960328999294
1985,BIF,0.00828342041544539
1986,BIF,0.00876071108837447
1987,BIF,0.00809126895628903
1988,BIF,0.00712051204858702
1989,BIF,0.00630364507858656
1990,BIF,0.00584007187780773
1991,BIF,0.00550864058834359
1992,BIF,0.00479952448334139
1993,BIF,0.0041187680580316
1994,BIF,0.00395625850980929
1995,BIF,0.0040050142778759
1996,BIF,0.00330172351489009
1997,BIF,0.00283760823490258
1998,BIF,0.002233164366399
1999,BIF,0.00177502664589653
2000,BIF,0.00138698024111137
2001,BIF,0.00120473155915891
2002,BIF,0.00107401597354666
2003,BIF,0.000924201360518589
2004,BIF,0.000908195797088215
2005,BIF,0.000924482141024495
2006,BIF,0.000971829910680204
2007,BIF,0.000924189851495777
2008,BIF,0.000843476063227217
2009,BIF,0.000812663076298304
2010,BIF,0.000812459741860109
2011,BIF,0.000793038849682253
2012,BIF,0.000693146671974948
2013,BIF,0.000644182085133603
2014,BIF,0.000646554425547674
2015,BIF,0.000636195725468351
2016,BIF,0.000604343521867868
2017,BIF,0.000578330191947565
2018,BIF,0.000560863656070306
2019,BIF,0.000541879952427434
2020,BIF,0.000522255576967311
2021,BIF,0.000505802872235526
2022,BIF,0.000500400865085835
2023,BIF,0.000494592892846624
2024,BIF,0.000489038520669707
2025,BIF,0.000483530588953228
1981,BDT,0.0598075178796465
1982,BDT,0.0498690728355321
1983,BDT,0.0427967103485544
1984,BDT,0.0400237918424952
1985,BDT,0.0374888800269947
1986,BDT,0.0342450637684555
1987,BDT,0.0325959633166609
1988,BDT,0.0319061821190911
1989,BDT,0.0312486693016108
1990,BDT,0.0299225883713318
1991,BDT,0.0281035924183626
1992,BDT,0.0264737648868964
1993,BDT,0.025471532726279
1994,BDT,0.0250693151989327
1995,BDT,0.0248476162812382
1996,BDT,0.0243687193221014
1997,BDT,0.0233408711603945
1998,BDT,0.0220271828474046
1999,BDT,0.0208354256768208
2000,BDT,0.0197577361563518
2001,BDT,0.0185273695296125
2002,BDT,0.0175910382526763
2003,BDT,0.0172357778595325
2004,BDT,0.0169977024395143
2005,BDT,0.0161498712516203
2006,BDT,0.0148889738456614
2007,BDT,0.0144810892983228
2008,BDT,0.0145749291812415
2009,BDT,0.0145344062831615
2010,BDT,0.0144543456010348
2011,BDT,0.0140424716933995
2012,BDT,0.0126330074563781
2013,BDT,0.0125133953534305
2014,BDT,0.0128667331907194
2015,BDT,0.0128741731605878
2016,BDT,0.0127764232120507
2017,BDT,0.0126375672545117
2018,BDT,0.0121754508028579
2019,BDT,0.0118988031619174
2020,BDT,0.0114527978275985
2021,BDT,0.0110307222819221
2022,BDT,0.0106741628404198
2023,BDT,0.0103207520420775
2024,BDT,0.00997906334304179
2025,BDT,0.00964870244292218
1980,BGN,1011
1981,BGN,997
1982,BGN,1010.94444444444
1983,BGN,1010.81081081081
1984,BGN,1018.66666666667
1985,BGN,850.375
1986,BGN,700.116279069768
1987,BGN,775.488888888889
1988,BGN,1188.08333333333
1989,BGN,1185.32653061225
1990,BGN,457.285714285714
1991,BGN,14.8461538461538
1992,BGN,40.8955823293173
1993,BGN,14.8975741239892
1994,BGN,14.8790199081164
1995,BGN,14.8902104300091
1996,BGN,5.62185642432556
1997,BGN,0.594630096679277
1998,BGN,0.56806500377929
1999,BGN,0.544184003513956
2000,BGN,0.470968888888889
2001,BGN,0.457708071126602
2002,BGN,0.481464087586956
2003,BGN,0.57716032534527
2004,BGN,0.634887502730516
2005,BGN,0.635259586957909
2006,BGN,0.641322190717803
2007,BGN,0.699771491608226
2008,BGN,0.747822503091084
2009,BGN,0.710883563235676
2010,BGN,0.676871799696265
2011,BGN,0.711013608983416
2012,BGN,0.657008356749261
2013,BGN,0.678633772384917
2014,BGN,0.678345278271343
2015,BGN,0.566755846103903
2016,BGN,0.565557565305178
2017,BGN,0.577393752199242
2018,BGN,0.604084051232964
2019,BGN,0.572440991328822
2020,BGN,0.584488678904294
2021,BGN,0.628747681638578
2022,BGN,0.635007801730015
2023,BGN,0.638151679120502
2024,BGN,0.639290745557001
2025,BGN,0.639839977396486
1980,BHD,2.65361890694239
1981,BHD,2.65967213114754
1982,BHD,2.66001247660636
1983,BHD,2.66017052375152
1984,BHD,2.65923753665689
1985,BHD,2.65879428216283
1986,BHD,2.65845909451946
1987,BHD,2.66030814380044
1988,BHD,2.6593471810089
1989,BHD,2.65927189988623
1990,BHD,2.65934654525978
1991,BHD,2.66036772216548
1992,BHD,2.65982404692082
1993,BHD,2.65926254997779
1994,BHD,2.65906262961427
1995,BHD,2.65948275862069
1996,BHD,2.66000753863551
1997,BHD,2.65915697674419
1998,BHD,2.66007604562738
1999,BHD,2.65941774815854
2000,BHD,2.65933098591549
2001,BHD,2.65962373371925
2002,BHD,2.65982811200444
2003,BHD,2.65970220941403
2004,BHD,2.65978964401295
2005,BHD,2.65972684876749
2006,BHD,2.65952860017246
2007,BHD,2.65973072215422
2008,BHD,2.65966690803765
2009,BHD,2.65947826086957
2010,BHD,2.65959867604468
2011,BHD,2.65961182994455
2012,BHD,2.6594879778585
2013,BHD,2.65950143032284
2014,BHD,2.65955074079975
2015,BHD,2.65961456102784
2016,BHD,2.65965346534653
2017,BHD,2.65961913330334
2018,BHD,2.65967365967366
2019,BHD,2.65954219525648
2020,BHD,2.65970195114457
2021,BHD,2.65964249382357
2022,BHD,2.65964669206789
2023,BHD,2.65968413401176
2024,BHD,2.65961732124874
2025,BHD,2.65953121262856
1980,BSD,1
1981,BSD,1
1982,BSD,1
1983,BSD,1
1984,BSD,1
1985,BSD,1
1986,BSD,1
1987,BSD,1
1988,BSD,1
1989,BSD,1
1990,BSD,1
1991,BSD,1
1992,BSD,1
1993,BSD,1
1994,BSD,1
1995,BSD,1
1996,BSD,1
1997,BSD,1
1998,BSD,1
1999,BSD,1
2000,BSD,1
2001,BSD,1
2002,BSD,1
2003,BSD,1
2004,BSD,1
2005,BSD,1
2006,BSD,1
2007,BSD,1
2008,BSD,1
2009,BSD,1
2010,BSD,1
2011,BSD,1
2012,BSD,1
2013,BSD,1
2014,BSD,1
2015,BSD,1
2016,BSD,1
2017,BSD,1
2018,BSD,1
2019,BSD,1
2020,BSD,1
2021,BSD,1
2022,BSD,1
2023,BSD,1
2024,BSD,1
2025,BSD,1
1996,BAM,0.649157761275131
1997,BAM,0.579934127185204
1998,BAM,0.572838702679249
1999,BAM,0.545454545454546
2000,BAM,0.471077184054283
2001,BAM,0.457558737441658
2002,BAM,0.48121325111143
2003,BAM,0.577059223961879
2004,BAM,0.634891861482685
2005,BAM,0.635829747645075
2006,BAM,0.641408421702873
2007,BAM,0.699808184143223
2008,BAM,0.748959333973743
2009,BAM,0.710290556900726
2010,BAM,0.67718772192851
2011,BAM,0.710759252193819
2012,BAM,0.656931241171305
2013,BAM,0.678869236809633
2014,BAM,0.678362144740697
2015,BAM,0.567060798992514
2016,BAM,0.565570754874745
2017,BAM,0.576268485466599
2018,BAM,0.60351632579835
2019,BAM,0.572383972326319
2020,BAM,0.584506388639668
2021,BAM,0.628736513177289
2022,BAM,0.635016835016835
2023,BAM,0.638155428204167
2024,BAM,0.639268242967795
2025,BAM,0.63983101991551
1994,BYN,3030.4
1995,BYN,848.25
1996,BYN,734.368421052632
1997,BYN,386.942857142857
1998,BYN,214.544117647059
1999,BYN,39.9931506849315
2000,BYN,13.973713033954
2001,BYN,7.23412929528247
2002,BYN,5.60596786534048
2003,BYN,4.87199124726477
2004,BYN,4.62912582516503
2005,BYN,4.64284616566774
2006,BYN,4.66292418317144
2007,BYN,4.65935988473809
2008,BYN,4.68032976346406
2009,BYN,3.57906960377226
2010,BYN,3.35660233472165
2011,BYN,1.9973311635476
2012,BYN,1.19917095796355
2013,BYN,1.12564672203253
2014,BYN,0.977128035840604
2015,BYN,0.626504282059838
2016,BYN,0.502406555098
2017,BYN,0.517484964254643
2018,BYN,0.490606605624591
2019,BYN,0.478090517764036
2020,BYN,0.419337727170335
2021,BYN,0.412089137619888
2022,BYN,0.403088964191786
2023,BYN,0.392942686819098
2024,BYN,0.385035184356973
2025,BYN,0.378606615059817
1980,BZD,0.5
1981,BZD,0.498607242339833
1982,BZD,0.498607242339833
1983,BZD,0.5
1984,BZD,0.5
1985,BZD,0.5
1986,BZD,0.5
1987,BZD,0.50093808630394
1988,BZD,0.5
1989,BZD,0.5
1990,BZD,0.5
1991,BZD,0.500562429696288
1992,BZD,0.5
1993,BZD,0.5
1994,BZD,0.5
1995,BZD,0.5
1996,BZD,0.499610288386594
1997,BZD,0.499618029029794
1998,BZD,0.5
1999,BZD,0.500341296928328
2000,BZD,0.5
2001,BZD,0.499712147380541
2002,BZD,0.5
2003,BZD,0.500254194204372
2004,BZD,0.499762244412744
2005,BZD,0.5
2006,BZD,0.5
2007,BZD,0.500196618167519
2008,BZD,0.499815020347762
2009,BZD,0.499810246679317
2010,BZD,0.5
2011,BZD,0.5
2012,BZD,0.5
2013,BZD,0.499841722063944
2014,BZD,0.5
2015,BZD,0.5
2016,BZD,0.5
2017,BZD,0.500136128505309
2018,BZD,0.5
2019,BZD,0.499863945578231
2020,BZD,0.5
2021,BZD,0.499852202187408
2022,BZD,0.499861840287372
2023,BZD,0.499867479459316
2024,BZD,0.5
2025,BZD,0.5
1983,BOB,3609
1984,BOB,197.473684210526
1985,BOB,1.71555367709214
1986,BOB,0.521819137749737
1987,BOB,0.486605132823053
1988,BOB,0.425504349435499
1989,BOB,0.37151410115015
1990,BOB,0.315223725959982
1991,BOB,0.279270332427347
1992,BOB,0.256336876533115
1993,BOB,0.234433132998078
1994,BOB,0.216022579244464
1995,BOB,0.207910656119125
1996,BOB,0.196472813490689
1997,BOB,0.190111420612813
1998,BOB,0.181325018153859
1999,BOB,0.1717127668411
2000,BOB,0.161473578801417
2001,BOB,0.151608105595836
2002,BOB,0.139673970572669
2003,BOB,0.130718531920393
2004,BOB,0.126174130353604
2005,BOB,0.124285936850852
2006,BOB,0.125561320137769
2007,BOB,0.128299468978439
2008,BOB,0.139128705652311
2009,BOB,0.14346858133364
2010,BOB,0.14350575879776
2011,BOB,0.145188652004428
2012,BOB,0.145772999775586
2013,BOB,0.145773544294238
2014,BOB,0.145773758355117
2015,BOB,0.14577403949463
2016,BOB,0.145774795018185
2017,BOB,0.145772324787314
2018,BOB,0.14577136945558
2019,BOB,0.145771036884216
2020,BOB,0.145772420118675
2021,BOB,0.145771380186283
2022,BOB,0.145773986514947
2023,BOB,0.145772678875946
2024,BOB,0.145773684224676
2025,BOB,0.145773113242993
1990,BRL,41394.0909090909
1991,BRL,6766.93220338983
1992,BRL,609.020700636943
1993,BRL,31.0912778904665
1994,BRL,1.56494610483654
1995,BRL,1.09188206098653
1996,BRL,0.995768417678351
1997,BRL,0.928339682529679
1998,BRL,0.862279780236664
1999,BRL,0.551287979987331
2000,BRL,0.54662482392942
2001,BRL,0.425597147191425
2002,BRL,0.342424844907401
2003,BRL,0.324940583287882
2004,BRL,0.341866939088239
2005,BRL,0.410780232416714
2006,BRL,0.459701591649547
2007,BRL,0.513595192817753
2008,BRL,0.545325539913622
2009,BRL,0.500805421118685
2010,BRL,0.568397057321094
2011,BRL,0.597303206164361
2012,BRL,0.511770680158513
2013,BRL,0.463596142184954
2014,BRL,0.424999896174947
2015,BRL,0.300218419997505
2016,BRL,0.286573297807995
2017,BRL,0.313343818421045
2018,BRL,0.27368585154451
2019,BRL,0.25342365990453
2020,BRL,0.192985559411995
2021,BRL,0.190634790159436
2022,BRL,0.195409563409563
2023,BRL,0.195902427781554
2024,BRL,0.197812137732659
2025,BRL,0.197125153737533
1980,BBD,0.5
1981,BBD,0.499776885319054
1982,BBD,0.500213583938488
1983,BBD,0.5
1984,BBD,0.500184569952012
1985,BBD,0.500176366843034
1986,BBD,0.500160616768391
1987,BBD,0.5
1988,BBD,0.5
1989,BBD,0.500123915737299
1990,BBD,0.500123548307388
1991,BBD,0.5
1992,BBD,0.5
1993,BBD,0.5
1994,BBD,0.499884446498729
1995,BBD,0.499887867234806
1996,BBD,0.5
1997,BBD,0.500099502487562
1998,BBD,0.5
1999,BBD,0.500084217618326
2000,BBD,0.499918287301847
2001,BBD,0.500081846456049
2002,BBD,0.499919523579591
2003,BBD,0.500077893752921
2004,BBD,0.499927420525475
2005,BBD,0.500065453593402
2006,BBD,0.499940723177238
2007,BBD,0.5
2008,BBD,0.5
2009,BBD,0.500055984772142
2010,BBD,0.5
2011,BBD,0.500053676865271
2012,BBD,0.5
2013,BBD,0.5
2014,BBD,0.499946768870435
2015,BBD,0.5
2016,BBD,0.5
2017,BBD,0.5
2018,BBD,0.500049149710017
2019,BBD,0.5
2020,BBD,0.5
2021,BBD,0.5
2022,BBD,0.50004662004662
2023,BBD,0.499955408900384
2024,BBD,0.499957348801501
2025,BBD,0.5
1985,BND,0.454489355137303
1986,BND,0.459270620313565
1987,BND,0.474766068415401
1988,BND,0.496963562753037
1989,BND,0.512725015518312
1990,BND,0.55176320634471
1991,BND,0.578939929328622
1992,BND,0.613946705554819
1993,BND,0.618853017300095
1994,BND,0.654748118123914
1995,BND,0.705589225589226
1996,BND,0.70922074668003
1997,BND,0.673459826657297
1998,BND,0.5976
1999,BND,0.590008114060508
2000,BND,0.58005065944624
2001,BND,0.558126969833408
2002,BND,0.558472965969943
2003,BND,0.573959816484734
2004,BND,0.591619125237707
2005,BND,0.600797493591569
2006,BND,0.629386292369718
2007,BND,0.663538013140345
2008,BND,0.705626938413824
2009,BND,0.6875
2010,BND,0.73338683788122
2011,BND,0.794962022057246
2012,BND,0.800226871691455
2013,BND,0.799151906002915
2014,BND,0.789235598227474
2015,BND,0.727359658004275
2016,BND,0.723837947675895
2017,BND,0.724189407057981
2018,BND,0.741380252445222
2019,BND,0.733061224489796
2020,BND,0.721732646420824
2021,BND,0.73820682938706
2022,BND,0.743266574585635
2023,BND,0.74676370909495
2024,BND,0.749959470413402
2025,BND,0.752884159511142
1980,BTN,0.126934984520124
1981,BTN,0.115451388888889
1982,BTN,0.105740181268882
1983,BTN,0.099016393442623
1984,BTN,0.0878378378378378
1985,BTN,0.0809190809190809
1986,BTN,0.0793237971391417
1987,BTN,0.0772980501392758
1988,BTN,0.0718935748655534
1989,BTN,0.0615272373540856
1990,BTN,0.0571847507331378
1991,BTN,0.043956043956044
1992,BTN,0.0385771543086172
1993,BTN,0.036027988685425
1994,BTN,0.0318181818181818
1995,BTN,0.0318711826762909
1996,BTN,0.0291215170278638
1997,BTN,0.027927405320295
1998,BTN,0.0260790102628989
1999,BTN,0.0234945944313583
2000,BTN,0.0229231019346448
2001,BTN,0.0215542521994135
2002,BTN,0.0204272306450928
2003,BTN,0.0214015789276761
2004,BTN,0.02197467325794
2005,BTN,0.0229432774381016
2006,BTN,0.0217086649567678
2007,BTN,0.022634625346276
2008,BTN,0.0247729149463254
2009,BTN,0.0209283416410365
2010,BTN,0.0214379846149131
2011,BTN,0.0220530835284934
2012,BTN,0.0198962520491343
2013,BTN,0.0182335837169857
2014,BTN,0.01627009822251
2015,BTN,0.0161142857142857
2016,BTN,0.0150754869952013
2017,BTN,0.0150534811995538
2018,BTN,0.0153625901657398
2019,BTN,0.0141720142400399
2020,BTN,0.0140491693774811
2021,BTN,0.0137712918309535
2022,BTN,0.013524120313771
2023,BTN,0.01327462141553
2024,BTN,0.0130511165528138
2025,BTN,0.0128286620334114
1980,BWP,1.33674630261661
1981,BWP,1.13071895424837
1982,BWP,0.933503836317136
1983,BWP,0.864903502501787
1984,BWP,0.658804168952277
1985,BWP,0.462174452252997
1986,BWP,0.53854351687389
1987,BWP,0.627906976744186
1988,BWP,0.523866145744862
1989,BWP,0.526605504587156
1990,BWP,0.539279636982416
1991,BWP,0.477480868147033
1992,BWP,0.449474165523548
1993,BWP,0.392956349206349
1994,BWP,0.372660486269022
1995,BWP,0.360835748055513
1996,BWP,0.302885510394043
1997,BWP,0.27411610650371
1998,BWP,0.238045840742936
1999,BWP,0.21627696068767
2000,BWP,0.196505367241204
2001,BWP,0.171957836961267
2002,BWP,0.158530915853092
2003,BWP,0.202764853016326
2004,BWP,0.213288293646074
2005,BWP,0.197292717528373
2006,BWP,0.172145431167205
2007,BWP,0.162926451536045
2008,BWP,0.147589031196049
2009,BWP,0.139827393754594
2010,BWP,0.147282627464975
2011,BWP,0.146627929129358
2012,BWP,0.14662783289342
2013,BWP,0.119169369916426
2014,BWP,0.111463789179258
2015,BWP,0.0988936508153848
2016,BWP,0.0918013179803476
2017,BWP,0.0965169930539747
2018,BWP,0.0980432327371103
2019,BWP,0.0936487740090942
2020,BWP,0.0888799292186048
2021,BWP,0.0852947251428628
2022,BWP,0.0868067178134526
2023,BWP,0.0863170624090991
2024,BWP,0.0853555566493883
2025,BWP,0.0844914989997793
1980,CAD,0.855267438581923
1981,CAD,0.834096178174493
1982,CAD,0.810547141668449
1983,CAD,0.811417083614199
1984,CAD,0.772161926984801
1985,CAD,0.73232845426347
1986,CAD,0.719698839792644
1987,CAD,0.754157844885224
1988,CAD,0.812545661627006
1989,CAD,0.84461396202085
1990,CAD,0.857064188261412
1991,CAD,0.872809298733351
1992,CAD,0.82731934368545
1993,CAD,0.775140990339167
1994,CAD,0.732239271085342
1995,CAD,0.728626381488683
1996,CAD,0.733395050672572
1997,CAD,0.72223092071459
1998,CAD,0.674079366496978
1999,CAD,0.673081483083596
2000,CAD,0.673221700957714
2001,CAD,0.645644593518985
2002,CAD,0.636803904518243
2003,CAD,0.713768592393526
2004,CAD,0.768472843708801
2005,CAD,0.825487658185553
2006,CAD,0.881566533298054
2007,CAD,0.931059334039442
2008,CAD,0.937130704671761
