year,reporting_org_ref,value_usd,category
2019,GB-COH-02651349,1476753.7663742,> 1M & <= 10M
2018,GB-COH-02651349,879528.456311016,<=1M
2017,GB-COH-02651349,785873.871598803,<=1M
2014,GB-COH-02651349,330.28,<=1M
2020,MZ-MOJ-100717344,171199.644948354,<=1M
2019,MZ-MOJ-100717344,841195.45661143,<=1M
2018,MZ-MOJ-100717344,1124164.07149275,> 1M & <= 10M
2018,XM-DAC-43000,18305544,> 10M & <= 100M
2017,XM-DAC-43000,4040765,> 1M & <= 10M
2020,XM-OCHA-HPC9829,2123328.16050021,> 1M & <= 10M
2019,XM-OCHA-HPC9829,1468606.24120152,> 1M & <= 10M
2018,XM-OCHA-HPC9829,667894.57091905,<=1M
2020,GB-HESA-GB-COH-04465125,245916.543384217,<=1M
2020,GB-CHC-1106349,497543.612049948,<=1M
2019,GB-CHC-1106349,755224.343628464,<=1M
2018,GB-CHC-1106349,449221.413506528,<=1M
2018,GB-CHC-1075920,299668.892322572,<=1M
2017,GB-CHC-1075920,884457.8488717,<=1M
2016,GB-CHC-1075920,1015347.01746869,> 1M & <= 10M
2015,GB-CHC-1075920,957475.99768171,<=1M
2014,GB-CHC-1075920,1171382.95164658,> 1M & <= 10M
2013,GB-CHC-1075920,981928.262948293,<=1M
2012,GB-CHC-1075920,702981.058702649,<=1M
2011,GB-CHC-1075920,587249.725931974,<=1M
2010,GB-CHC-1075920,64196.672148821,<=1M
2019,BJ-IFU-4201710116446,294670.861865284,<=1M
2020,GB-CHC-1150964,1819.0381048216,<=1M
2019,GB-CHC-1150964,2689.06053548644,<=1M
2018,GB-CHC-1150964,8605.6345358121,<=1M
2017,GB-CHC-1150964,4493.91027520832,<=1M
2020,GB-COH-08828458,82021.809526839,<=1M
2019,GB-COH-08828458,61186.3593174528,<=1M
2018,GB-COH-08828458,87258.9413336032,<=1M
2017,GB-COH-08828458,64397.0023823569,<=1M
2016,GB-COH-08828458,43872.6922861392,<=1M
2020,US-EIN-45-5015494,90000,<=1M
2019,US-EIN-45-5015494,359910,<=1M
2018,US-EIN-45-5015494,607627,<=1M
2020,GB-COH-4884328,238552.810781417,<=1M
2019,GB-COH-4884328,411595.3196084,<=1M
2018,GB-COH-4884328,95663.9686871173,<=1M
2016,GB-COH-4884328,130814.576169162,<=1M
2015,GB-COH-4884328,87052.2842929402,<=1M
2013,GB-COH-4884328,24884.8332298978,<=1M
2018,GB-CHC-1122299,74455.3105348683,<=1M
2017,GB-CHC-1122299,89643.8926125529,<=1M
2016,GB-CHC-1122299,40796.0754243343,<=1M
2015,GB-CHC-1122299,198621.118770095,<=1M
2014,GB-CHC-1122299,179817.834333084,<=1M
2013,GB-CHC-1122299,29808.1271662675,<=1M
2020,GB-COH-2153193,387261.014855021,<=1M
2019,GB-COH-2153193,1788022.82622678,> 1M & <= 10M
2018,GB-COH-2153193,4697751.85002521,> 1M & <= 10M
2017,GB-COH-2153193,10377565.178642,> 10M & <= 100M
2016,GB-COH-2153193,9656756.69629229,> 1M & <= 10M
2015,GB-COH-2153193,2753299.91829837,> 1M & <= 10M
2014,GB-COH-2153193,1837804.40437925,> 1M & <= 10M
2013,GB-COH-2153193,1716048.40058885,> 1M & <= 10M
2019,IT-CF-97091470589,331633.603415225,<=1M
2021,GB-CHC-1016676,38419.3490827751,<=1M
2020,GB-CHC-1016676,136694.878743051,<=1M
2019,GB-CHC-1016676,139560.875230467,<=1M
2020,GB-COH-03613839,89797.2411300738,<=1M
2019,GB-COH-03613839,201828.380396489,<=1M
2018,GB-COH-03613839,222041.550102038,<=1M
2017,GB-COH-03613839,257853.3189821,<=1M
2016,GB-COH-03613839,1497214.60067212,> 1M & <= 10M
2015,GB-COH-03613839,400865.887782123,<=1M
2015,GB-CHC-1114944,100327.168613853,<=1M
2014,GB-CHC-1114944,85885.331174324,<=1M
2013,GB-CHC-1114944,177671.139008472,<=1M
2016,NL-KVK-32037590,43011.1430007245,<=1M
2015,NL-KVK-32037590,1741700.93622683,> 1M & <= 10M
2014,NL-KVK-32037590,7198208.95518767,> 1M & <= 10M
2013,NL-KVK-32037590,4012509.46252891,> 1M & <= 10M
2012,NL-KVK-32037590,1203901.74451055,> 1M & <= 10M
2019,SN-NINEA-621108990A0,77559.0368387291,<=1M
2018,SN-NINEA-621108990A0,921784.292480958,<=1M
2017,SN-NINEA-621108990A0,459309.649938928,<=1M
2020,US-EIN-56-1071085,1705882.78616439,> 1M & <= 10M
2019,US-EIN-56-1071085,8775698.69560311,> 1M & <= 10M
2018,US-EIN-56-1071085,6214524.06148943,> 1M & <= 10M
2017,US-EIN-56-1071085,5646412.088931,> 1M & <= 10M
2020,JE-FSC-NPO_1108,119881.30328975,<=1M
2019,JE-FSC-NPO_1108,195918.909648393,<=1M
2018,JE-FSC-NPO_1108,84579.4968829048,<=1M
2020,IN-MCA-U74140DL1998PLC097579,3446609.87083297,> 1M & <= 10M
2020,GB-CHC-229476,58453217.6063877,> 10M & <= 100M
2019,GB-CHC-229476,80721478.1876374,> 10M & <= 100M
2018,GB-CHC-229476,9038875.34554427,> 1M & <= 10M
2017,GB-CHC-229476,2794700.06249419,> 1M & <= 10M
2016,GB-CHC-229476,1163481.2310324,> 1M & <= 10M
2014,GB-CHC-229476,56387130,> 10M & <= 100M
2013,GB-CHC-229476,69921716,> 10M & <= 100M
2012,GB-CHC-229476,67243106,> 10M & <= 100M
2020,US-EIN-521750875,147046,<=1M
2019,US-EIN-521750875,487111.2,<=1M
2018,US-EIN-521750875,702576.45,<=1M
2020,US-EIN-13-5660870,88227501.8907605,> 10M & <= 100M
2019,US-EIN-13-5660870,91631239.8468498,> 10M & <= 100M
2018,US-EIN-13-5660870,67237448.5413882,> 10M & <= 100M
2017,US-EIN-13-5660870,42596398.9273048,> 10M & <= 100M
2016,US-EIN-13-5660870,59705675.6222059,> 10M & <= 100M
2015,US-EIN-13-5660870,29477965.11,> 10M & <= 100M
2014,US-EIN-13-5660870,6758051.04,> 1M & <= 10M
2013,US-EIN-13-5660870,676374.49,<=1M
2020,GB-CHC-1065972,43224730.7422209,> 10M & <= 100M
2019,GB-CHC-1065972,50977134.2065109,> 10M & <= 100M
2018,GB-CHC-1065972,51993568.8229386,> 10M & <= 100M
2017,GB-CHC-1065972,66837915.8952742,> 10M & <= 100M
2016,GB-CHC-1065972,78318863.1393483,> 10M & <= 100M
2015,GB-CHC-1065972,35079904.0199512,> 10M & <= 100M
2014,GB-CHC-1065972,17913295.7759528,> 10M & <= 100M
2013,GB-CHC-1065972,6498491.67792386,> 1M & <= 10M
2001,GB-CHC-1065972,744748.923707143,<=1M
2020,NL-KVK-41151952,3746409.88137016,> 1M & <= 10M
2019,NL-KVK-41151952,6810339.85479002,> 1M & <= 10M
2018,NL-KVK-41151952,6602305.07792681,> 1M & <= 10M
2017,NL-KVK-41151952,8473039.74619415,> 1M & <= 10M
2016,NL-KVK-41151952,5315243.24282975,> 1M & <= 10M
2020,GB-CHC-1157722,24062.3286287548,<=1M
2019,GB-CHC-1157722,68948.8509697894,<=1M
2018,GB-CHC-1157722,71624.2657434395,<=1M
2019,XM-DAC-21-1,119631952.295188,> 100M & <= 1B
2018,XM-DAC-21-1,935253886.214205,> 100M & <= 1B
2017,XM-DAC-21-1,839528573.258016,> 100M & <= 1B
2016,XM-DAC-21-1,803144436.819702,> 100M & <= 1B
2015,XM-DAC-21-1,718551945.9041,> 100M & <= 1B
2014,XM-DAC-21-1,817182.378808209,<=1M
2013,XM-DAC-21-1,624746090.767969,> 100M & <= 1B
2011,XM-DAC-21-1,139171.013554907,<=1M
2005,XM-DAC-21-1,186716.725984694,<=1M
2020,GB-CHC-328158,2611136.59566601,> 1M & <= 10M
2019,GB-CHC-328158,1536809.65432917,> 1M & <= 10M
2018,GB-CHC-328158,1787580.30642202,> 1M & <= 10M
2017,GB-CHC-328158,1131036.86772469,> 1M & <= 10M
2016,GB-CHC-328158,2190705.24816429,> 1M & <= 10M
2015,GB-CHC-328158,5498831.38768985,> 1M & <= 10M
2014,GB-CHC-328158,3165316.80932914,> 1M & <= 10M
2013,GB-CHC-328158,2181672.11698319,> 1M & <= 10M
2012,GB-CHC-328158,374952.977236861,<=1M
2020,GB-COH-06581421,411497.427360401,<=1M
2020,ZA-NPO-006-981,1455779.31655306,> 1M & <= 10M
2019,ZA-NPO-006-981,1403412.07787335,> 1M & <= 10M
2018,ZA-NPO-006-981,719542.747795026,<=1M
2020,GB-COH-1869600,381557.23045389,<=1M
2019,GB-COH-1869600,301862.837192666,<=1M
2018,GB-COH-1869600,1222754.21048745,> 1M & <= 10M
2017,GB-COH-1869600,840771.22716199,<=1M
2016,GB-COH-1869600,1306732.5308723,> 1M & <= 10M
2020,XM-DAC-45001,31174757,> 10M & <= 100M
2019,XM-DAC-45001,78992324,> 10M & <= 100M
2018,XM-DAC-45001,55550384.48,> 10M & <= 100M
2017,XM-DAC-45001,44100064.36,> 10M & <= 100M
2019,BE-BCE_KBO-0415499795,685216.837463882,<=1M
2018,BE-BCE_KBO-0415499795,649392.064706044,<=1M
2017,BE-BCE_KBO-0415499795,597870.40050058,<=1M
2019,BE-BCE_KBO-0410057701,14476572.6227056,> 10M & <= 100M
2018,BE-BCE_KBO-0410057701,14493508.8768811,> 10M & <= 100M
2017,BE-BCE_KBO-0410057701,12967041.8715222,> 10M & <= 100M
2018,BW-CIPA-CO20151011,101017.297520171,<=1M
2017,BW-CIPA-CO20151011,225856.48355724,<=1M
2020,NL-KVK-41180885,10275123.5291445,> 10M & <= 100M
2019,NL-KVK-41180885,17779952.1305617,> 10M & <= 100M
2018,NL-KVK-41180885,21024759.6327493,> 10M & <= 100M
2017,NL-KVK-41180885,18363065.5554645,> 10M & <= 100M
2016,NL-KVK-41180885,9904936.54481233,> 1M & <= 10M
2020,RW-MINAFFET-0766/09.06/32/16,2293973.39407444,> 1M & <= 10M
2019,RW-MINAFFET-0766/09.06/32/16,2071256.43317332,> 1M & <= 10M
2018,XM-DAC-30011,8922149.06839575,> 1M & <= 10M
2017,XM-DAC-30011,9309384.15917002,> 1M & <= 10M
2016,XM-DAC-30011,6978281.41502035,> 1M & <= 10M
2015,XM-DAC-30011,5069879.58846851,> 1M & <= 10M
2014,XM-DAC-30011,4046265.65231688,> 1M & <= 10M
2020,AU-ACNC-19242959685,2312442.14774273,> 1M & <= 10M
2019,AU-ACNC-19242959685,4943170.42288157,> 1M & <= 10M
2018,AU-ACNC-19242959685,7111323.67565689,> 1M & <= 10M
2017,AU-ACNC-19242959685,6134226.71379522,> 1M & <= 10M
2016,AU-ACNC-19242959685,4489884.12093413,> 1M & <= 10M
2012,GB-CHC-1001698,1790600.87963173,> 1M & <= 10M
2017,US-EIN-06-1597-668,935177.967969855,<=1M
2016,US-EIN-06-1597-668,600692.213160475,<=1M
2012,GB-CHC-291167,60788.2845058168,<=1M
2015,XM-DAC-701-8,9549723262.10671,> 1B
2014,XM-DAC-701-8,10350244705.4735,> 1B
2013,XM-DAC-701-8,9480491542.26263,> 1B
2012,XM-DAC-701-8,24126953981.6359,> 1B
2011,XM-DAC-701-8,15526379.6795714,> 10M & <= 100M
2010,XM-DAC-701-8,16236245.1807327,> 10M & <= 100M
2009,XM-DAC-701-8,15188029.6507232,> 10M & <= 100M
2008,XM-DAC-701-8,13839925.6176542,> 10M & <= 100M
2019,GB-CHC-1114727,37216.4062371212,<=1M
2018,GB-CHC-1114727,65853.0689034765,<=1M
2020,JO-MSD-2011101100001,168746.875996743,<=1M
2012,GB-CHC-327461,75012.5060888153,<=1M
2013,KE-NGC-3372,159965.464794886,<=1M
2014,FI-PRO-143138,128897.8083651,<=1M
2013,FI-PRO-143138,8471279.02051729,> 1M & <= 10M
2018,KE-NCB-218/051/15179/10159,257678.653988187,<=1M
2017,KE-NCB-218/051/15179/10159,44663.8421015539,<=1M
2020,GB-CHC-1106156,90686.4478338059,<=1M
2019,GB-CHC-1106156,46290.7435062161,<=1M
2020,GB-COH-RC000297,513034.821565865,<=1M
2019,GB-COH-RC000297,2355379.06862116,> 1M & <= 10M
2018,GB-COH-RC000297,1952437.49811967,> 1M & <= 10M
2017,GB-COH-RC000297,1404850.75754887,> 1M & <= 10M
2018,GB-CHC-1142476,29316.5642959208,<=1M
2017,GB-CHC-1142476,38160.3745090306,<=1M
2016,GB-CHC-1142476,35481.9541783973,<=1M
2015,GB-CHC-1142476,1263.75130732184,<=1M
2020,NL-KVK-33185213,707750.475941854,<=1M
2019,NL-KVK-33185213,732542.942117517,<=1M
2018,NL-KVK-33185213,932427.15408184,<=1M
2017,NL-KVK-33185213,599933.543013754,<=1M
2016,NL-KVK-33185213,561175.60949972,<=1M
2019,BE-BCE_KBO-0416867297,2102714.32880496,> 1M & <= 10M
2018,BE-BCE_KBO-0416867297,2391117.11265407,> 1M & <= 10M
2017,BE-BCE_KBO-0416867297,1545767.03592182,> 1M & <= 10M
2020,MM-MHA-1/Local/0047,319893.258642541,<=1M
2019,MM-MHA-1/Local/0047,427122.010058182,<=1M
2018,MM-MHA-1/Local/0047,179101.242426834,<=1M
2019,XI-GRID-grid.9829.a,337742.17,<=1M
2018,NL-KVK-40478591,263614.040895722,<=1M
2021,TZ-BRLA-36057,62072.5179323209,<=1M
2020,TZ-BRLA-36057,16984971.6794041,> 10M & <= 100M
2019,TZ-BRLA-36057,20798807.5048808,> 10M & <= 100M
2018,TZ-BRLA-36057,18006466.7765979,> 10M & <= 100M
2020,GB-COH-OC301540,15448561.3369862,> 10M & <= 100M
2019,GB-COH-OC301540,16412512.3293537,> 10M & <= 100M
2018,GB-COH-OC301540,12013586.0196586,> 10M & <= 100M
2020,XM-OCHAS-HPC6770,170283056.08,> 100M & <= 1B
2019,XM-OCHAS-HPC6770,198103088,> 100M & <= 1B
2018,XM-OCHAS-HPC6770,1136895744,> 1B
2017,XM-OCHAS-HPC6770,284159806,> 100M & <= 1B
2016,XM-OCHAS-HPC6770,58787161,> 10M & <= 100M
2015,XM-OCHAS-HPC6770,12616,<=1M
2017,GB-CHC-1054369,6775.41790205182,<=1M
2016,GB-CHC-1054369,25789.8866902065,<=1M
2015,GB-CHC-1054369,36467.370070489,<=1M
2014,GB-CHC-1054369,43133.1124924475,<=1M
2019,RW-RGB-114-RGB-RGO-2013,655965.952773204,<=1M
2018,RW-RGB-114-RGB-RGO-2013,789738.270413699,<=1M
2021,US-EIN-13-3622707,168664.444021217,<=1M
2020,US-EIN-13-3622707,1298760.75484123,> 1M & <= 10M
2019,US-EIN-13-3622707,1037331.86750484,> 1M & <= 10M
2018,US-EIN-13-3622707,144709.41728185,<=1M
2019,BE-BCE_KBO-0422717486,1838830.11262526,> 1M & <= 10M
2018,BE-BCE_KBO-0422717486,1885707.60603841,> 1M & <= 10M
2017,BE-BCE_KBO-0422717486,1131901.22371305,> 1M & <= 10M
2021,GB-CHC-218186,206886.366940209,<=1M
2020,GB-CHC-218186,3727771.0047699,> 1M & <= 10M
2019,GB-CHC-218186,3887223.15012641,> 1M & <= 10M
2018,GB-CHC-218186,2417732.92989614,> 1M & <= 10M
2017,GB-CHC-218186,1029536.66035999,> 1M & <= 10M
2016,GB-CHC-218186,1766580.29682131,> 1M & <= 10M
2015,GB-CHC-218186,1553408.50120682,> 1M & <= 10M
2014,GB-CHC-218186,1419974.33188487,> 1M & <= 10M
2013,GB-CHC-218186,779278.935940504,<=1M
2020,GB-CHC-1048007,3898012.75899235,> 1M & <= 10M
2019,GB-CHC-1048007,5475927.26658821,> 1M & <= 10M
2018,GB-CHC-1048007,1702196.53089682,> 1M & <= 10M
2017,GB-CHC-1048007,1244297.6862087,> 1M & <= 10M
2016,GB-CHC-1048007,1454131.30660423,> 1M & <= 10M
2015,GB-CHC-1048007,1187036.86581014,> 1M & <= 10M
2014,GB-CHC-1048007,890258.61227252,<=1M
2013,GB-CHC-1048007,170585.66867122,<=1M
2015,GB-SC-SC037959,42680.2587829491,<=1M
2014,GB-SC-SC037959,120018.757280615,<=1M
2013,GB-SC-SC037959,128229.437677493,<=1M
2018,GB-CHC-1105277,57563.1614892293,<=1M
2017,GB-CHC-1105277,59654.4057461937,<=1M
2016,GB-CHC-1105277,109328.381691003,<=1M
2015,GB-CHC-1105277,71638.0426689815,<=1M
2019,GB-CHC-213251,230164.679868546,<=1M
2018,GB-CHC-213251,433316.639720861,<=1M
2017,GB-CHC-213251,422071.578985226,<=1M
2016,GB-CHC-213251,449603.027800613,<=1M
2015,GB-CHC-213251,354065.42331653,<=1M
2014,GB-CHC-213251,570502.277075672,<=1M
2013,GB-CHC-213251,10135.3328104911,<=1M
2019,BE-BCE_KBO-0460240749,1952751.45564594,> 1M & <= 10M
2018,BE-BCE_KBO-0460240749,1750199.86364901,> 1M & <= 10M
2017,BE-BCE_KBO-0460240749,2721936.81927436,> 1M & <= 10M
2019,GB-CHC-1101217,6385.80036923875,<=1M
2018,GB-CHC-1101217,65465.6900523435,<=1M
2017,GB-CHC-1101217,108608.823325143,<=1M
2016,GB-CHC-1101217,143586.586552194,<=1M
2015,GB-CHC-1101217,7770.46601902242,<=1M
2017,LR-MPEA-NGO-AC-0298,126854.49,<=1M
2017,XM-DAC-84,59340328.0649594,> 10M & <= 100M
2016,XM-DAC-84,56904235.8727314,> 10M & <= 100M
2015,XM-DAC-84,47236560.9026364,> 10M & <= 100M
2014,XM-DAC-84,49573809.748124,> 10M & <= 100M
2015,GB-CHC-1125512,74209.8606257199,<=1M
2014,GB-CHC-1125512,170850.695797182,<=1M
2015,GB-CHC-800672,147949.290973376,<=1M
2014,GB-CHC-800672,1199207.81172149,> 1M & <= 10M
2013,GB-CHC-800672,899953.145834848,<=1M
2012,GB-CHC-800672,720199.750748156,<=1M
2011,GB-CHC-800672,185759.595125809,<=1M
2004,GB-CHC-800672,2714.9933733547,<=1M
2021,DK-CVR-20453672,2788535.00610347,> 1M & <= 10M
2020,DK-CVR-20453672,7108599.4719242,> 1M & <= 10M
2020,GB-CHC-222655,1925277.95512283,> 1M & <= 10M
2019,GB-CHC-222655,2149829.05654108,> 1M & <= 10M
2018,GB-CHC-222655,2403017.87670965,> 1M & <= 10M
2017,GB-CHC-222655,3990571.75390024,> 1M & <= 10M
2016,GB-CHC-222655,4627413.4628082,> 1M & <= 10M
2015,GB-CHC-222655,3141592.44328525,> 1M & <= 10M
2014,GB-CHC-222655,3312350.79649081,> 1M & <= 10M
2013,GB-CHC-222655,2924590.73321028,> 1M & <= 10M
2012,GB-CHC-222655,2880387.94937391,> 1M & <= 10M
2011,GB-CHC-222655,768550.611221496,<=1M
2020,GB-COH-SC100833,4407143.50281352,> 1M & <= 10M
2019,GB-COH-SC100833,3848294.26607333,> 1M & <= 10M
2018,GB-COH-SC100833,1957040.94951955,> 1M & <= 10M
2017,GB-COH-SC100833,323119.019227911,<=1M
2016,GB-COH-SC100833,157389.096542081,<=1M
2015,GB-COH-SC100833,2106.8583312501,<=1M
2018,XI-GRID-grid.442465.5,24920,<=1M
2016,ZA-NPO-025-359,652136.241523884,<=1M
2015,ZA-NPO-025-359,6578310.15051654,> 1M & <= 10M
2014,ZA-NPO-025-359,3544171.46878701,> 1M & <= 10M
2020,ES-DIR3-E04585801,17434790.7297695,> 10M & <= 100M
2016,ES-DIR3-E04585801,0,<=1M
2015,ES-DIR3-E04585801,1730576167.16092,> 1B
2014,ES-DIR3-E04585801,2117778079.17373,> 1B
2013,ES-DIR3-E04585801,2707637669.28584,> 1B
2012,ES-DIR3-E04585801,2099762852.7203,> 1B
2011,ES-DIR3-E04585801,4503193806.90591,> 1B
2020,GB-CHC-1083008,10846431.6832727,> 10M & <= 100M
2019,GB-CHC-1083008,28622915.3271687,> 10M & <= 100M
2018,GB-CHC-1083008,14664715.1283142,> 10M & <= 100M
2017,GB-CHC-1083008,9209451.68875066,> 1M & <= 10M
2020,NL-KVK-41209946,906992.025522798,<=1M
2019,NL-KVK-41209946,723066.664036231,<=1M
2018,NL-KVK-41209946,2322191.35110076,> 1M & <= 10M
2017,NL-KVK-41209946,2418917.29248595,> 1M & <= 10M
2016,NL-KVK-41209946,2287407.1496167,> 1M & <= 10M
2020,GB-CHC-1099776,28724930.2284149,> 10M & <= 100M
2019,GB-CHC-1099776,38990750.719546,> 10M & <= 100M
2018,GB-CHC-1099776,54695179.7788865,> 10M & <= 100M
2017,GB-CHC-1099776,79596586.6794126,> 10M & <= 100M
2016,GB-CHC-1099776,76027439.5541254,> 10M & <= 100M
2015,GB-CHC-1099776,61476865.3940534,> 10M & <= 100M
2014,GB-CHC-1099776,52008647.7912245,> 10M & <= 100M
2013,GB-CHC-1099776,130126916.697563,> 100M & <= 1B
2012,GB-CHC-1099776,3965353.64273067,> 1M & <= 10M
2011,GB-CHC-1099776,951607.529205175,<=1M
2010,GB-CHC-1099776,1558343.07561758,> 1M & <= 10M
2009,GB-CHC-1099776,166475.988629206,<=1M
2021,NL-KVK-41202535,104127.723115582,<=1M
2020,NL-KVK-41202535,7432336.25165663,> 1M & <= 10M
2019,NL-KVK-41202535,4647775.16065495,> 1M & <= 10M
2018,NL-KVK-41202535,5675337.84889906,> 1M & <= 10M
2017,NL-KVK-41202535,2805107.03515564,> 1M & <= 10M
2016,NL-KVK-41202535,9461855.13789221,> 1M & <= 10M
2020,GB-COH-04105827,71695239.8026378,> 10M & <= 100M
2019,GB-COH-04105827,81235812.3674743,> 10M & <= 100M
2018,GB-COH-04105827,67805811.7241982,> 10M & <= 100M
2017,GB-COH-04105827,30051411.9225335,> 10M & <= 100M
2016,GB-COH-04105827,37365898.5950703,> 10M & <= 100M
2015,GB-COH-04105827,1698103.6950935,> 1M & <= 10M
2014,GB-COH-04105827,145597.12006187,<=1M
2020,GB-CHC-1126727,85231.8709610058,<=1M
2015,GB-CHC-1126727,1372909.1635926,> 1M & <= 10M
2012,GB-CHC-1126727,21823.7446102364,<=1M
2021,GB-SC-SCO45223,1099901.42709326,> 1M & <= 10M
2020,GB-SC-SCO45223,1145846.77034425,> 1M & <= 10M
2019,GB-SC-SCO45223,2417910.00082401,> 1M & <= 10M
2018,GB-SC-SCO45223,4363630.40437737,> 1M & <= 10M
2017,GB-SC-SCO45223,4708844.1472278,> 1M & <= 10M
2016,GB-SC-SCO45223,9751024.28807531,> 1M & <= 10M
2019,NL-KVK-34219433,2731381.53279867,> 1M & <= 10M
2018,NL-KVK-34219433,1963785.18885731,> 1M & <= 10M
2017,NL-KVK-34219433,1204961.27901414,> 1M & <= 10M
2017,NL-KVK-855689493,5561211.85238986,> 1M & <= 10M
2020,GB-SC-SC030289,46310384.4181138,> 10M & <= 100M
2019,GB-SC-SC030289,42506143.3246498,> 10M & <= 100M
2018,GB-SC-SC030289,58172237.4555944,> 10M & <= 100M
2017,GB-SC-SC030289,34851369.098032,> 10M & <= 100M
2016,GB-SC-SC030289,25170184.7503519,> 10M & <= 100M
2015,GB-SC-SC030289,16089140.8912336,> 10M & <= 100M
2014,GB-SC-SC030289,4404743.00080722,> 1M & <= 10M
2013,GB-SC-SC030289,706102.774462279,<=1M
2012,GB-SC-SC030289,246761.457914181,<=1M
2020,NL-KVK-70333564,196083.909967355,<=1M
2019,NL-KVK-70333564,115925.367589627,<=1M
2018,NL-KVK-70333564,426.813249702311,<=1M
2020,NL-KVK-56821743,4780561.4327845,> 1M & <= 10M
2019,NL-KVK-56821743,3558047.96522994,> 1M & <= 10M
2018,NL-KVK-56821743,4046956.39416491,> 1M & <= 10M
2020,GB-COH-07840888,51980.3895743817,<=1M
2019,GB-COH-07840888,249486.732452983,<=1M
2018,GB-COH-07840888,170871.742603474,<=1M
2017,GB-COH-07840888,143187.421752067,<=1M
2020,CH-FDJP-106064950,4484486.01216887,> 1M & <= 10M
2019,CH-FDJP-106064950,5750153.9690045,> 1M & <= 10M
2018,CH-FDJP-106064950,3686707.23464864,> 1M & <= 10M
2017,CH-FDJP-106064950,2826786.48125881,> 1M & <= 10M
2016,CH-FDJP-106064950,969229.787289058,<=1M
2019,BE-BCE_KBO-0460162753,3441693.73559884,> 1M & <= 10M
2018,BE-BCE_KBO-0460162753,4136389.27703333,> 1M & <= 10M
2017,BE-BCE_KBO-0460162753,2773577.47005105,> 1M & <= 10M
2021,XM-DAC-236,1546222.88883002,> 1M & <= 10M
2020,XM-DAC-236,8422414.12976274,> 1M & <= 10M
2019,XM-DAC-236,6867553.65142802,> 1M & <= 10M
2018,XM-DAC-236,3382588.3614679,> 1M & <= 10M
2019,BE-BCE_KBO-0435563751,6565798.92330403,> 1M & <= 10M
2018,BE-BCE_KBO-0435563751,6154968.42597768,> 1M & <= 10M
2017,BE-BCE_KBO-0435563751,6269494.73576283,> 1M & <= 10M
2021,NZ-1,33457854.5867452,> 10M & <= 100M
2020,NZ-1,467162634.753033,> 100M & <= 1B
2019,NZ-1,465573907.893008,> 100M & <= 1B
2018,NZ-1,479128440.967345,> 100M & <= 1B
2017,NZ-1,375630830.844355,> 100M & <= 1B
2016,NZ-1,368477723.267268,> 100M & <= 1B
2015,NZ-1,369062891.10496,> 100M & <= 1B
2014,NZ-1,425321719.667586,> 100M & <= 1B
2013,NZ-1,366211880.883677,> 100M & <= 1B
2012,NZ-1,284301072.412469,> 100M & <= 1B
2011,NZ-1,159156290.494429,> 100M & <= 1B
2010,NZ-1,71376857.1703298,> 10M & <= 100M
2009,NZ-1,51513307.3023095,> 10M & <= 100M
2008,NZ-1,47536228.6500165,> 10M & <= 100M
2007,NZ-1,21090622.6801396,> 10M & <= 100M
2006,NZ-1,24632994.5456899,> 10M & <= 100M
2005,NZ-1,16883629.3634694,> 10M & <= 100M
2004,NZ-1,14648656.6625088,> 10M & <= 100M
2003,NZ-1,4758026.98261413,> 1M & <= 10M
2002,NZ-1,2214267.82634131,> 1M & <= 10M
2001,NZ-1,1557481.96183073,> 1M & <= 10M
2000,NZ-1,1714997.5014877,> 1M & <= 10M
1999,NZ-1,1869008.70215376,> 1M & <= 10M
1998,NZ-1,1979905.45446778,> 1M & <= 10M
1997,NZ-1,1624285.57500318,> 1M & <= 10M
1996,NZ-1,2186931.08157095,> 1M & <= 10M
1995,NZ-1,1627191.65194733,> 1M & <= 10M
2015,GB-COH-07669775,966066.817088668,<=1M
2014,GB-COH-07669775,2165445.28929599,> 1M & <= 10M
2013,GB-COH-07669775,347297.316090092,<=1M
2015,IN-ITA-1886,92784.0708620812,<=1M
2014,IN-ITA-1886,287014.467254755,<=1M
2013,IN-ITA-1886,105274.663196134,<=1M
2015,GB-CHC-1120413,71658.6722247842,<=1M
2014,GB-CHC-1120413,13610.3355003988,<=1M
2021,GB-CHC-1038785,14413.3160502891,<=1M
2020,GB-CHC-1038785,221347.098068042,<=1M
2019,GB-CHC-1038785,43392.0371446076,<=1M
2017,GB-CHC-1038785,11437.2152768857,<=1M
2016,GB-CHC-1038785,168479.341669314,<=1M
2015,GB-CHC-1038785,517413.648251381,<=1M
2014,GB-CHC-1038785,296115.797762042,<=1M
2020,US-18,641234035.42,> 100M & <= 1B
2019,US-18,577473207.92,> 100M & <= 1B
2018,US-18,715277232.66,> 100M & <= 1B
2017,US-18,719539661.04,> 100M & <= 1B
2016,US-18,678057489.15,> 100M & <= 1B
2015,US-18,718704125.66,> 100M & <= 1B
2014,US-18,863453330.76,> 100M & <= 1B
2013,US-18,1653623987.9,> 1B
2012,US-18,1329852004.7,> 1B
2011,US-18,1558781706.04,> 1B
2010,US-18,1224820769.39,> 1B
2009,US-18,787222708.39,> 100M & <= 1B
2008,US-18,396592345.24,> 100M & <= 1B
2007,US-18,235814585.62,> 100M & <= 1B
2006,US-18,150239261.52,> 100M & <= 1B
2005,US-18,47895338,> 10M & <= 100M
2004,US-18,6992008.66,> 1M & <= 10M
2021,XM-DAC-7,454571027.55973,> 100M & <= 1B
